Brewery,Name,Address,Brewery_Type,URL,URL_Title,Map_URL,Telephone,Latitude,Longitude
brewery,Wild Mountain Smokehouse &amp; Brewery,"70 First East St Nederland, CO 80466",Brewpub,http://www.wildmountainsb.com,www.wildmountainsb.com,http://www.google.com/maps/place/70 First East St++Nederland+CO+United States,(303) 258-9453,39.961836,-105.510375
brewery,Appalachian Brewing Co - Gettysburg Gateway,"70 Presidential Cir Gettysburg, PA 17325-8399",Brewpub,http://www.abcbrew.com,www.abcbrew.com,http://www.google.com/maps/place/70 Presidential Cir++Gettysburg+PA+United States,(717) 398-2419,39.842617,-77.191945
brewery,Appalachian Brewing Co - Gettysburg Battlefield,"70 Presidential Circle Gettysburg, PA 17325-8399",Brewpub,http://www.abcbrew.com,www.abcbrew.com,http://www.google.com/maps/place/70 Presidential Circle++Gettysburg+PA+United States,(717) 334-2200,39.842617,-77.191945
brewery,Tivoli Brewing Company,"70 Rudolph Ranch Rd Black Hawk, CO 80422-4058",Micro,,,http://www.google.com/maps/place/70 Rudolph Ranch Rd++Black Hawk+CO+United States,(303) 582-6039,39.864572,-105.464424
brewery,GoodLife Brewing Company,"70 SW Century Ave 100-464 Bend, OR 97701",Regional,http://www.goodlifebrewing.com,www.goodlifebrewing.com,http://www.google.com/maps/place/70 SW Century Ave 100-464++Bend+OR+United States,(541) 306-8980,44.05065,-121.330622
brewery,Crooked Ladder Brewery,"70 W Main St Riverhead, NY 11901-2802",Micro,,,http://www.google.com/maps/place/70 W Main St++Riverhead+NY+United States,(631) 902-5335,40.917086,-72.663441
brewery,Flying Heart Brewing,"700 Barksdale Blvd Bossier City, LA 71111-4502",Micro,http://www.flyingheartbrewing.com,www.flyingheartbrewing.com,http://www.google.com/maps/place/700 Barksdale Blvd++Bossier City+LA+United States,(318) 344-8775,32.515779,-93.732217
brewery,Flyway Brewing Co,"700 E 9th St Ste 1 Little Rock, AR 72202-3978",Micro,,,http://www.google.com/maps/place/700 E 9th St Ste 1++Little Rock+AR+United States,(501) 920-9291,34.740166,-92.263955
brewery,RAM Restaurant &amp; Brewery - Wheeling,"700 N Milwaukee Ave Wheeling, IL 60090-3026",Brewpub,http://www.theram.com,www.theram.com,http://www.google.com/maps/place/700 N Milwaukee Ave++Wheeling+IL+United States,(847) 520-1222,42.151088,-87.914675
brewery,American Honor Beer Co,"700 N Pennsylvania Ave Wilkes Barre, PA 18705-2451",Contract,http://www.BoondoggleBeer.com,www.BoondoggleBeer.com,http://www.google.com/maps/place/700 N Pennsylvania Ave++Wilkes Barre+PA+United States,(800) 961-8176,41.255179,-75.857784
brewery,"Lion Brewery Inc, The","700 N Pennsylvania Ave Wilkes Barre, PA 18705-2451",Regional,http://www.lionbrewery.com,www.lionbrewery.com,http://www.google.com/maps/place/700 N Pennsylvania Ave++Wilkes Barre+PA+United States,(570) 823-8801,41.255179,-75.857784
brewery,McMenamins Old St. Francis School,"700 NW Bond St Bend, OR 97701-2702",Brewpub,http://www.mcmenamins.com,www.mcmenamins.com,http://www.google.com/maps/place/700 NW Bond St++Bend+OR+United States,(541) 382-5174,44.056608,-121.31442
brewery,Anheuser-Busch InBev ‰ÛÒ Columbus,"700 Schrock Rd Columbus, OH 43229-1123",Large,,,http://www.google.com/maps/place/700 Schrock Rd++Columbus+OH+United States,(614) 888-6644,40.104578,-82.992396
brewery,McMenamins Roseburg Station Brewery,"700 SE Sheridan St Roseburg, OR 97470-3470",Micro,http://www.mcmenamins.com,www.mcmenamins.com,http://www.google.com/maps/place/700 SE Sheridan St++Roseburg+OR+United States,(541) 672-1934,43.209182,-123.348331
brewery,Humperdinks - Arlington,"700 Six Flags Dr Arlington, TX 76011-6327",Brewpub,http://www.humperdinks.com,www.humperdinks.com,http://www.google.com/maps/place/700 Six Flags Dr++Arlington+TX+United States,(817) 640-8553,32.752791,-97.067263
brewery,Von Trapp Brewing,"700 Trapp Hill Rd Stowe, VT 05672-5074",Brewpub,http://www.trappfamily.com,www.trappfamily.com,http://www.google.com/maps/place/700 Trapp Hill Rd++Stowe+VT+United States,(802) 253-5709,44.465574,-72.744623
brewery,Deep River Brewing Company,"700 W Main St Ste 102 Clayton, NC 27520-1617",Micro,http://www.deepriverbrewing.com,www.deepriverbrewing.com,http://www.google.com/maps/place/700 W Main St Ste 102++Clayton+NC+United States,,35.659423,-78.466892
brewery,Blackbeard's Brewing Company,"700 W Ocean Ave Westport, WA 98595",Brewpub,,,http://www.google.com/maps/place/700 W Ocean Ave++Westport+WA+United States,(360) 268-7662,46.887095,-124.112047
brewery,Elk Brewing Co,"700 Wealthy St SE Grand Rapids, MI 49503-5539",Micro,http://www.elkbrewing.com,www.elkbrewing.com,http://www.google.com/maps/place/700 Wealthy St SE++Grand Rapids+MI+United States,(616) 238-5227,42.955433,-85.651544
brewery,MillerCoors Brewing Co - Fort Worth,"7001 South Fwy Fort Worth, TX 76134-4001",Large,http://www.millerbrewing.com,www.millerbrewing.com,http://www.google.com/maps/place/7001 South Fwy++Fort Worth+TX+United States,(817) 551-3255,32.642982,-97.319483
brewery,Granite City Food (Corp),"7001 Xenia Ave S Ste 120 Minneapolis, MN 55416",Brewpub,,,http://www.google.com/maps/place/7001 Xenia Ave S Ste 120++Minneapolis+MN+United States,,45.043628,-93.353052
brewery,"Jackalope Brewing Company, LLC","701 8th Ave S Nashville, TN 37203-4104",Micro,http://www.jackalopebrew.com,www.jackalopebrew.com,http://www.google.com/maps/place/701 8th Ave S++Nashville+TN+United States,(615) 887-0807,36.150338,-86.779493
brewery,Burnside Brewing Co,"701 E Burnside St Portland, OR 97214-1218",Micro,http://www.burnsidebrewco.com,www.burnsidebrewco.com,http://www.google.com/maps/place/701 E Burnside St++Portland+OR+United States,(503) 208-3476,45.523395,-122.658372
brewery,Arcadia Brewing Co,"701 E Michigan Ave Kalamazoo, MI 49007-4946",Micro,http://www.arcadiaales.com,www.arcadiaales.com,http://www.google.com/maps/place/701 E Michigan Ave++Kalamazoo+MI+United States,(269) 963-9690,42.294755,-85.572522
brewery,Rahr and Sons Brewing Co,"701 Galveston Ave Fort Worth, TX 76104-3355",Regional,http://www.rahrbrewing.com,www.rahrbrewing.com,http://www.google.com/maps/place/701 Galveston Ave++Fort Worth+TX+United States,(817) 810-9266,32.736813,-97.327559
brewery,Dock Street Brewery,"701 S 50th St Fl 1 Philadelphia, PA 19143-1689",Brewpub,http://www.dockstreetbeer.com,www.dockstreetbeer.com,http://www.google.com/maps/place/701 S 50th St Fl 1++Philadelphia+PA+United States,(215) 726-2337,39.947681,-75.222707
brewery,Paper Street Brewing Company,"701 The Parkway Richland, WA 99352-4234",Brewpub,http://www.paperstbrewing.com,www.paperstbrewing.com,http://www.google.com/maps/place/701 The Parkway++Richland+WA+United States,(509) 713-7088,46.274938,-119.274354
brewery,Sprecher Brewing Co,"701 W Glendale Ave Glendale, WI 53209-6509",Regional,http://www.sprecherbrewery.com,www.sprecherbrewery.com,http://www.google.com/maps/place/701 W Glendale Ave++Glendale+WI+United States,(414) 964-7837,43.099589,-87.919625
brewery,Columbus House Brewery,"701 W North St Fayetteville, AR 72703",Micro,,,http://www.google.com/maps/place/701 W North St++Fayetteville+AR+United States,(479) 935-3752,36.076988,-94.14908
brewery,The Freehouse,"701 Washington Ave N Minneapolis, MN 55401-1180",Brewpub,http://www.freehousempls.com,www.freehousempls.com,http://www.google.com/maps/place/701 Washington Ave N++Minneapolis+MN+United States,,44.987416,-93.277225
brewery,Charleston Brewing Company,"702 Quarrier St Charleston, WV 25301-2627",Micro,http://www.charlestonbrewingcompany.com,www.charlestonbrewingcompany.com,http://www.google.com/maps/place/702 Quarrier St++Charleston+WV+United States,(304) 343-2739,38.350643,-81.635374
brewery,Black Star Co-op,"7020 Easy Wind Dr Ste 100 Austin, TX 78752-2373",Brewpub,http://www.blackstar.coop,www.blackstar.coop,http://www.google.com/maps/place/7020 Easy Wind Dr Ste 100++Austin+TX+United States,(512) 452-2337,30.338477,-97.718813
brewery,5 Rights Brewing Co,"7028 46th St NE Marysville, WA 98270",Micro,http://www.5rightsbrewing.com,www.5rightsbrewing.com,http://www.google.com/maps/place/7028 46th St NE++Marysville+WA+United States,(425) 334-1026,48.037253,-122.136162
brewery,"Queen City Brewery, LLC","703 Pine St Burlington, VT 05401-4921",Micro,http://www.queencitybrewery.com,www.queencitybrewery.com,http://www.google.com/maps/place/703 Pine St++Burlington+VT+United States,,44.459589,-73.215143
brewery,Redemption Aleworks,"7035 E 96th St. Indianapolis, IN 46250-3301",Brewpub,http://www.redemptionalewerks.com,www.redemptionalewerks.com,http://www.google.com/maps/place/7035 E 96th St.++Indianapolis+IN+United States,(317) 348-3330,39.92633,-86.044872
brewery,Red Clay Brewing Company,"704 N Railroad Ave Opelika, AL 36801-4344",Micro,http://www.redclaybrewingcompany.com,www.redclaybrewingcompany.com,http://www.google.com/maps/place/704 N Railroad Ave++Opelika+AL+United States,,32.649283,-85.378779
brewery,Station 26 Brewing Co,"7045 E 38th Ave Denver, CO 80207-1541",Micro,http://www.station26brewing.co,www.station26brewing.co,http://www.google.com/maps/place/7045 E 38th Ave++Denver+CO+United States,(303) 333-1825,39.769584,-104.90598
brewery,PostModern Brewers,"705 W Fulton St Boise, ID 83702-7126",Brewpub,http://www.grindmodernburger.com,www.grindmodernburger.com,http://www.google.com/maps/place/705 W Fulton St++Boise+ID+United States,(208) 342-0944,43.611246,-116.206554
brewery,C'Ville-Ian Brewing,"705 W. Main Street Charlottesville, VA 22903-4570",Micro,http://www.cvillebrewco.com,www.cvillebrewco.com,http://www.google.com/maps/place/705 W. Main Street++Charlottesville+VA+United States,434.3282252,38.031675,-78.48987
brewery,Six Ten Brewing,"7052 Benjamin Rd Tampa, FL 33634-3034",Micro,,,http://www.google.com/maps/place/7052 Benjamin Rd++Tampa+FL+United States,(813) 886-0610,28.014302,-82.542452
brewery,Reads Landing Brewing Co,"70555 202nd Ave Reads Landing, MN 55968-6842",Brewpub,http://www.rlbrewingco.com,www.rlbrewingco.com,http://www.google.com/maps/place/70555 202nd Ave++Reads Landing+MN+United States,(651) 560-4777,44.402728,-92.078983
brewery,Menace Brewing Co,"7056 Portal Way Ste 03 Ferndale, WA 98248-8352",Micro,,,http://www.google.com/maps/place/7056 Portal Way Ste 03++Ferndale+WA+United States,,48.8971,-122.608666
brewery,Brenner Brewing,"706 S 5th St Milwaukee, WI 53204-1705",Micro,http://www.brennerbrewing.com,www.brennerbrewing.com,http://www.google.com/maps/place/706 S 5th St++Milwaukee+WI+United States,(414) 465-8469,43.023948,-87.916557
brewery,Westfield River Brewing Co,"707 College Hwy Southwick, MA 01077-9733",Micro,http://www.westfieldriverbrewing.com,www.westfieldriverbrewing.com,http://www.google.com/maps/place/707 College Hwy++Southwick+MA+United States,(413) 642-5945,42.074454,-72.768647
brewery,PFriem Family Brewers,"707 Portway Ave Ste 101 Hood River, OR 97031-1218",Micro,http://www.pfriembeer.com,www.pfriembeer.com,http://www.google.com/maps/place/707 Portway Ave Ste 101++Hood River+OR+United States,(541) 321-0490,45.714646,-121.518135
brewery,Saw Works Brewing Co,"708 E Depot Ave Knoxville, TN 37917-7611",Micro,http://www.sawworksbrewing.com,www.sawworksbrewing.com,http://www.google.com/maps/place/708 E Depot Ave++Knoxville+TN+United States,(865) 247-5952,35.974807,-83.914565
brewery,RAM Restaurant &amp; Brewery -  Boise,"709 E Park Blvd Boise, ID 83712-7715",Brewpub,http://www.theram.com,www.theram.com,http://www.google.com/maps/place/709 E Park Blvd++Boise+ID+United States,(208) 345-2929,43.604439,-116.1925
brewery,Pitchfork Brewing,"709 Rodeo Dr Ste 104 Hudson, WI 54016-4700",Micro,http://www.pitchforkbrewing.com,www.pitchforkbrewing.com,http://www.google.com/maps/place/709 Rodeo Dr Ste 104++Hudson+WI+United States,(715) 245-3675,44.965471,-92.683585
brewery,Blank Canvas Brewery,"71 Center St  Brewer, ME 04412-2603",,http://www.blankcanvasbrewery.wordpress.com,www.blankcanvasbrewery.wordpress.com,http://www.google.com/maps/place/71 Center St ++Brewer+ME+United States,,44.797246,-68.762624
brewery,River Barge Brewing,"71 Grovedale Ln Wyalusing, PA 18853-7854",Brewpub,http://www.riverbargebrewing.com,www.riverbargebrewing.com,http://www.google.com/maps/place/71 Grovedale Ln++Wyalusing+PA+United States,(570) 746-1400,41.661766,-76.257507
brewery,Iron Hill Brewery &amp; Restaurant - Wilmington,"710 Justison St Wilmington, DE 19801-5141",Brewpub,http://www.ironhillbrewery.com,www.ironhillbrewery.com,http://www.google.com/maps/place/710 Justison St++Wilmington+DE+United States,(302) 658-8200,39.733435,-75.560439
brewery,Fiction Beer Company,"7101 E Colfax Ave Denver, CO 80220-1805",Micro,http://www.fictionbeer.com,www.fictionbeer.com,http://www.google.com/maps/place/7101 E Colfax Ave++Denver+CO+United States,(720) 456-7163,39.740382,-104.905731
brewery,Papago Brewing Co,"7107 E McDowell Rd Scottsdale, AZ 85257-3315",Contract,http://www.papagobrewing.com,www.papagobrewing.com,http://www.google.com/maps/place/7107 E McDowell Rd++Scottsdale+AZ+United States,(480) 425-7439,33.464668,-111.927763
brewery,Indeed Brewing Co,"711 15th Ave NE Minneapolis, MN 55413-1738",Micro,http://www.indeedbrewing.com,www.indeedbrewing.com,http://www.google.com/maps/place/711 15th Ave NE++Minneapolis+MN+United States,(612) 843-5090,45.003484,-93.251606
brewery,Two Rows Restaurant and Brewery - Allen,"711 Central Expy S Allen, TX 75013-8012",Contract,http://www.tworows.com/,www.tworows.com/,http://www.google.com/maps/place/711 Central Expy S++Allen+TX+United States,(972) 396-8670,33.092128,-96.679859
brewery,Lazy Daze Brewery,"711 Pleasant Grove Blvd Roseville, CA 95678-6160",Brewpub,http://www.maryspizzashack.com,www.maryspizzashack.com,http://www.google.com/maps/place/711 Pleasant Grove Blvd++Roseville+CA+United States,(916) 780-7600,38.791198,-121.27821
brewery,Tugboat Brewing Co.,"711 SW Ankeny St Portland, OR 97205-3703",Brewpub,http://www.d2m.com/Tugwebsite/future.htm,www.d2m.com/Tugwebsite/future.htm,http://www.google.com/maps/place/711 SW Ankeny St++Portland+OR+United States,(503) 226-2508,45.522687,-122.678146
brewery,Fanatic Brewing Company,"7113 Hickory Hills Dr Knoxville, TN 37919",Micro,http://www.fanaticbrewing.com,www.fanaticbrewing.com,http://www.google.com/maps/place/7113 Hickory Hills Dr++Knoxville+TN+United States,(865) 607-7275,35.911832,-84.014304
brewery,Busted Sandal Brewing Company,"7114 Oaklawn Dr San Antonio, TX 78229-3021",Micro,http://www.bustedsandalbrewing.com,www.bustedsandalbrewing.com,http://www.google.com/maps/place/7114 Oaklawn Dr++San Antonio+TX+United States,(210) 872-1486,29.499266,-98.555682
brewery,Sisyphus Brewing,"712 Ontario Ave W Minneapolis, MN 55403-1138",Micro,http://www.sisyphusbrewing.com,www.sisyphusbrewing.com,http://www.google.com/maps/place/712 Ontario Ave W++Minneapolis+MN+United States,,44.973239,-93.288924
brewery,Sandia Chile Grill &amp; Brewery,"7120 Wyoming Blvd NE Ste 7D Albuquerque, NM 87109-4869",Brewpub,http://www.sandiachilegrill.com,www.sandiachilegrill.com,http://www.google.com/maps/place/7120 Wyoming Blvd NE Ste 7D++Albuquerque+NM+United States,(505) 798-1970,35.16088,-106.558118
brewery,Area 51 Craft Brewery,"7123 Arlington Ave Ste A Riverside, CA 92503-1521",Micro,http://www.area51craftbrewery.com,www.area51craftbrewery.com,http://www.google.com/maps/place/7123 Arlington Ave Ste A++Riverside+CA+United States,,33.946771,-117.449976
brewery,Old Bust Head Brewing Co.,"7134 Lineweaver Rd Warrenton, VA 20187-3949",Micro,http://www.oldbusthead.com,www.oldbusthead.com,http://www.google.com/maps/place/7134 Lineweaver Rd++Warrenton+VA+United States,(540) 347-4777,38.743909,-77.675509
brewery,Earth Bread + Brewery,"7136 Germantown Ave Philadelphia, PA 19119-1843",Brewpub,http://www.earthbreadbrewery.com,www.earthbreadbrewery.com,http://www.google.com/maps/place/7136 Germantown Ave++Philadelphia+PA+United States,(215) 242-6666,40.059132,-75.190476
brewery,TwoDEEP Brewing,"714 N Capitol Ave Indianapolis, IN 46204-1114",Micro,http://www.twodeepbrewing.com,www.twodeepbrewing.com,http://www.google.com/maps/place/714 N Capitol Ave++Indianapolis+IN+United States,(317) 844-2708,39.777248,-86.161815
brewery,3 Freaks Brewing Co,"7140 E County Line Rd Highlands Ranch, CO 80126-3926",Micro,http://www.3freaksbrewery.com,www.3freaksbrewery.com,http://www.google.com/maps/place/7140 E County Line Rd++Highlands Ranch+CO+United States,(720) 299-0994,39.564904,-104.905942
brewery,Granite City Food &amp; Brewery (#19),"7144 Harrison Ave Ste 108 Rockford, IL 61112-1013",Brewpub,,,http://www.google.com/maps/place/7144 Harrison Ave Ste 108++Rockford+IL+United States,(815) 332-7070,42.241041,-88.976771
brewery,350 Brewing Co,"7144 W 183rd St Tinley Park, IL 60477",Micro,http://www.350brewing.com,www.350brewing.com,http://www.google.com/maps/place/7144 W 183rd St++Tinley Park+IL+United States,(708) 518-2239,41.559373,-87.791175
brewery,Lazy Boy Brewing,"715 100th St SE Ste A1 Everett, WA 98208-3762",Micro,http://www.lazyboybrewing.com,www.lazyboybrewing.com,http://www.google.com/maps/place/715 100th St SE Ste A1++Everett+WA+United States,(425) 423-7700,47.908099,-122.221707
brewery,"Bruery, The","715 Dunn Way Placentia, CA 92870-6806",Micro,http://www.thebruery.com,www.thebruery.com,http://www.google.com/maps/place/715 Dunn Way++Placentia+CA+United States,(714) 996-6258,33.8619,-117.880211
brewery,Bugnutty Brewing Company,"715 N Courtenay Pkwy Merritt Island, FL 32953-4651",Micro,http://www.bugnutty.com,www.bugnutty.com,http://www.google.com/maps/place/715 N Courtenay Pkwy++Merritt Island+FL+United States,(321) 452-4460,28.368968,-80.701263
brewery,Groundbreaker Brewing,"715 SE Lincoln St Portland, OR 97214-4600",Micro,http://www.harvesterbrewing.com,www.harvesterbrewing.com,http://www.google.com/maps/place/715 SE Lincoln St++Portland+OR+United States,(503) 928-4195,45.508095,-122.658351
brewery,Public Craft Brewing Co,"716 58th St Kenosha, WI 53140-4137",Micro,http://www.publiccraftbrewing.com,www.publiccraftbrewing.com,http://www.google.com/maps/place/716 58th St++Kenosha+WI+United States,(262) 818-4460,42.583275,-87.820279
brewery,Odd Otter Brewing Company,"716 Pacific Ave Tacoma, WA 98402-5208",Micro,http://www.oddotterbrewing.com,www.oddotterbrewing.com,http://www.google.com/maps/place/716 Pacific Ave++Tacoma+WA+United States,(253) 209-7064,47.256698,-122.439547
brewery,Firetrucker Brewery,"716 SW 3rd St Ankeny, IA 50023-2615",Micro,http://www.firetrucker.com,www.firetrucker.com,http://www.google.com/maps/place/716 SW 3rd St++Ankeny+IA+United States,(515) 964-1284,41.729653,-93.609658
